team_name,weather_metric,match_metric,average_weather_metric,average_match_metric,team_average_match_metric,team_average_weather_metric,correlation
Wolverhampton Wanderers,wind_speed_10m,team_match_high_press_shots_conceded,4.286630841882429,2.6123860677083335,2.8947368421052633,4.561403508771929,-0.2657626589532441
Wolverhampton Wanderers,wind_speed_10m,team_match_passing_ratio,4.286630841882429,0.6136391983608814,0.7031405490282912,4.561403508771929,-0.028353905662585693
Wolverhampton Wanderers,wind_gust_10m,team_match_directness,8.550284969874614,0.8533870051767677,0.8631096823684209,8.980701754385965,-0.007371915849448002
Wolverhampton Wanderers,wind_gust_10m,team_match_pace_towards_goal,8.550284969874614,2.711043596569112,2.889530815001195,8.980701754385965,-0.11973684690884247
Wolverhampton Wanderers,wind_gust_10m,team_match_gk_pass_distance,8.550284969874614,43.0381615764974,39.07925371052631,8.980701754385965,0.07210075965814715
Wolverhampton Wanderers,wind_gust_10m,team_match_gk_long_pass_ratio,8.550284969874614,0.3935310848294425,0.33476418469222846,8.980701754385965,0.07614311044899807
Wolverhampton Wanderers,wind_gust_10m,team_match_ball_in_play_time,8.550284969874614,53.375021955403646,56.185594315789466,8.980701754385965,0.05719275296485571
Wolverhampton Wanderers,wind_gust_10m,team_match_dribble_ratio,8.550284969874614,0.5133860948715331,0.57343145227098,8.980701754385965,-0.17766138994997985
Wolverhampton Wanderers,wind_gust_10m,team_match_high_press_shots_conceded,8.550284969874614,2.6123860677083335,2.8947368421052633,8.980701754385965,-0.27852094703388763
Wolverhampton Wanderers,wind_gust_10m,team_match_passing_ratio,8.550284969874614,0.6136391983608814,0.7031405490282912,8.980701754385965,0.014564830305073571
Wolverhampton Wanderers,feels_like_temperature,team_match_directness,9.385539814362481,0.8533870051767677,0.8631096823684209,9.751754385964913,0.10747216112944016
Wolverhampton Wanderers,feels_like_temperature,team_match_pace_towards_goal,9.385539814362481,2.711043596569112,2.889530815001195,9.751754385964913,0.09118401740530299
Wolverhampton Wanderers,feels_like_temperature,team_match_gk_pass_distance,9.385539814362481,43.0381615764974,39.07925371052631,9.751754385964913,0.2413939713837768
Wolverhampton Wanderers,feels_like_temperature,team_match_gk_long_pass_ratio,9.385539814362481,0.3935310848294425,0.33476418469222846,9.751754385964913,-0.13016152837015643
Wolverhampton Wanderers,feels_like_temperature,team_match_ball_in_play_time,9.385539814362481,53.375021955403646,56.185594315789466,9.751754385964913,-0.23723524068495466
Wolverhampton Wanderers,feels_like_temperature,team_match_dribble_ratio,9.385539814362481,0.5133860948715331,0.57343145227098,9.751754385964913,-0.033156429157673244
Wolverhampton Wanderers,feels_like_temperature,team_match_high_press_shots_conceded,9.385539814362481,2.6123860677083335,2.8947368421052633,9.751754385964913,0.28560616800236743
Wolverhampton Wanderers,feels_like_temperature,team_match_passing_ratio,9.385539814362481,0.6136391983608814,0.7031405490282912,9.751754385964913,0.05551816666775572
Arsenal,total_rainfall_amount_previous_hour,team_match_directness,0.11250610649731316,0.8533870051767677,0.8761357410526317,0.4491228070175438,0.040781052482659945
Arsenal,total_rainfall_amount_previous_hour,team_match_pace_towards_goal,0.11250610649731316,2.711043596569112,2.1789608037627657,0.4491228070175438,-0.06917700567651916
Arsenal,total_rainfall_amount_previous_hour,team_match_gk_pass_distance,0.11250610649731316,43.0381615764974,35.54254102631579,0.4491228070175438,0.007199992754914764
Arsenal,total_rainfall_amount_previous_hour,team_match_gk_long_pass_ratio,0.11250610649731316,0.3935310848294425,0.42182815062421314,0.4491228070175438,0.008174696575066686
Arsenal,total_rainfall_amount_previous_hour,team_match_ball_in_play_time,0.11250610649731316,53.375021955403646,56.94139860526316,0.4491228070175438,0.11319795440642333
Arsenal,total_rainfall_amount_previous_hour,team_match_dribble_ratio,0.11250610649731316,0.5133860948715331,0.4996366133866134,0.4491228070175438,-0.14266258242050472
Arsenal,total_rainfall_amount_previous_hour,team_match_high_press_shots_conceded,0.11250610649731316,2.6123860677083335,2.3947368421052633,0.4491228070175438,-0.03373451642575538
Arsenal,total_rainfall_amount_previous_hour,team_match_passing_ratio,0.11250610649731316,0.6136391983608814,0.6404621832043802,0.4491228070175438,0.10798078375318396
Arsenal,wind_speed_10m,team_match_directness,4.286630841882429,0.8533870051767677,0.8761357410526317,4.056140350877193,0.2500017676780653
Arsenal,wind_speed_10m,team_match_pace_towards_goal,4.286630841882429,2.711043596569112,2.1789608037627657,4.056140350877193,0.29541933421612127
Arsenal,wind_speed_10m,team_match_gk_pass_distance,4.286630841882429,43.0381615764974,35.54254102631579,4.056140350877193,-0.11409434428175287
Arsenal,wind_speed_10m,team_match_gk_long_pass_ratio,4.286630841882429,0.3935310848294425,0.42182815062421314,4.056140350877193,-0.19600825328330201
Arsenal,wind_speed_10m,team_match_ball_in_play_time,4.286630841882429,53.375021955403646,56.94139860526316,4.056140350877193,0.019297152793110013
Arsenal,wind_speed_10m,team_match_dribble_ratio,4.286630841882429,0.5133860948715331,0.4996366133866134,4.056140350877193,0.23078912072713637
Arsenal,wind_speed_10m,team_match_high_press_shots_conceded,4.286630841882429,2.6123860677083335,2.3947368421052633,4.056140350877193,-0.006374056512557936
Arsenal,wind_speed_10m,team_match_passing_ratio,4.286630841882429,0.6136391983608814,0.6404621832043802,4.056140350877193,0.05466139279836767
Arsenal,wind_gust_10m,team_match_directness,8.550284969874614,0.8533870051767677,0.8761357410526317,8.867543859649123,0.2013136060928354
Arsenal,wind_gust_10m,team_match_pace_towards_goal,8.550284969874614,2.711043596569112,2.1789608037627657,8.867543859649123,0.14359688355240605
